,Round,Date,Account name,Campaign group name,Campaign name,Total spent,Impressions,Clicks,Leads
779,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,14.34,329,2,1
780,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,16.03,350,3,0
781,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,17.51,320,3,0
782,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,106,0,0
783,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,45,0,0
784,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,58.11,1037,7,0
785,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,52.65,608,6,0
786,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,38.68,544,5,0
787,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,56.78,1081,6,0
788,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,57.71,617,7,0
789,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,29.1,649,3,0
790,,2024-05-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
791,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,112.54,4990,16,0
792,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,72.1,2986,11,0
793,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,78.5,3499,11,0
794,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,7.39,282,1,0
795,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,24.28,265,4,0
796,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,23.42,493,5,0
797,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,45.27,336,7,0
798,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,20.41,320,3,0
799,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,0,204,0,0
800,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,24.89,96,3,0
801,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,43,0,0
802,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,36.83,1224,4,0
803,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,59.33,708,7,0
804,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,46.91,693,5,0
805,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,29.49,986,3,0
806,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,52.66,647,6,0
807,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,26.94,461,3,0
808,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
809,,2024-05-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
810,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,109.21,4553,15,0
811,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,83.86,2847,12,0
812,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,97.08,3592,14,0
813,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,7.09,308,1,0
814,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,31.43,255,5,0
815,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,28.57,875,6,0
816,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,42.42,341,7,0
817,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,9.03,385,2,0
818,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,7.46,136,1,0
819,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,15.93,93,2,0
820,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,8.92,44,1,0
821,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,66.4,1157,7,0
822,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,52.53,568,6,0
823,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,34.94,647,4,0
824,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,61.07,768,7,0
825,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,35.16,774,4,0
826,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,44.13,489,5,0
827,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,3,0
828,,2024-05-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
829,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,110.63,6081,16,0
830,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,34.59,2862,5,0
831,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,113.39,4110,16,0
832,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,13.8,251,2,0
833,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,14.4,264,3,0
834,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,10.61,224,2,0
835,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,20.49,313,3,0
836,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,34.26,388,6,0
837,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,17.65,372,3,0
838,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,17.1,112,2,0
839,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,25.69,53,3,0
840,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,56.07,965,6,0
841,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,45.4,713,5,0
842,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,35.63,699,4,0
843,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,44.16,1600,5,0
844,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,37.99,554,4,0
845,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,45.18,415,5,0
846,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
847,,2024-05-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
848,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,183.45,7745,26,1
849,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,70.54,2959,11,0
850,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,106.49,4516,15,0
851,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,19.68,268,3,0
852,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,3.47,248,1,0
853,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,13.54,165,2,0
854,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,13.22,306,2,0
855,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,36.68,352,6,0
856,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,12.2,307,2,0
857,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,7.74,68,1,0
858,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,42,0,0
859,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,37.97,1008,4,0
860,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,18.6,885,2,0
861,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,25.16,495,3,0
862,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,64.11,1218,7,0
863,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,29.66,396,4,0
864,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,36.04,385,4,0
865,,2024-05-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,2,0
866,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,198.83,6714,29,0
867,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,120.84,3345,18,0
868,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,124.05,3739,18,0
869,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,0,267,0,0
870,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,13.4,274,2,0
871,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,33.41,242,5,0
872,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,11.98,272,2,0
873,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,12.99,302,2,0
874,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,24.93,199,4,0
875,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,84,0,0
876,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,32,0,0
877,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,37.05,1315,4,1
878,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,29.25,794,4,0
879,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,48.38,322,5,0
880,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,47.91,436,6,0
881,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,40.38,375,5,0
882,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,18.65,349,2,0
883,,2024-05-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
884,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,55.24,3654,8,0
885,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,57.84,2546,8,0
886,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,55.27,2392,8,0
887,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,6.54,157,1,0
888,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,7.44,192,1,0
889,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,12.24,117,2,0
890,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,21.38,254,3,0
891,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,0,266,0,0
892,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,19.77,244,3,0
893,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,64,0,0
894,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,39,0,0
895,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,0,874,0,0
896,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,52.03,592,6,0
897,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,15.63,354,2,0
898,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,66.19,768,7,0
899,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,33.25,514,4,0
900,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,38.03,452,4,0
901,,2024-05-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
902,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,100.8,5862,14,0
903,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,83.48,3543,13,0
904,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,98.83,3793,14,0
905,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,13.72,263,2,0
906,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,30.98,358,5,0
907,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,19.71,305,3,0
908,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,11.78,417,2,0
909,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,22.68,337,4,0
910,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,38.3,335,6,0
911,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,9.93,97,1,0
912,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,9.22,33,1,0
913,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,68.86,1326,8,0
914,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,61.83,902,8,0
915,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,33.45,827,4,0
916,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,57.13,1598,6,0
917,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,44.94,623,6,0
918,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,17.43,710,2,0
919,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
920,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Federal Message Ads,0,0,1,0
921,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
922,,2024-05-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,3,0
923,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,76.82,5124,11,0
924,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,88.22,2816,13,0
925,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,84.84,3467,12,0
926,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,19.71,359,3,0
927,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,27.59,393,4,0
928,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,34.72,316,5,0
929,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,7.5,377,1,0
930,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,18.5,289,3,0
931,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,25.29,343,4,0
932,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Still - CC - Click - Renurture - Enterprise,0,149,0,0
933,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot - Renurture - Contact,Coef - Lead - Hot - Video - CC - Click - Renurture - Enterprise,0,20,0,0
934,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,55.72,1114,6,0
935,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,11.69,1468,2,0
936,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,26.03,738,3,0
937,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,56.43,1452,6,0
938,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,19.48,560,2,0
939,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,37.59,657,4,0
940,,2024-05-29 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
